512
12,-12,0
108,15,0
213,-5,0
322,-22,0
423,-3,0
517,-1,0
576,14,0
701,-3,0
825,4,7
879,21,7
977,-3,7
1083,-11,7
1176,10,7
1291,-25,7
1406,-9,5
1490,16,5
1602,-7,5
1689,-5,5
1804,14,5
1898,-17,5
2003,20,5
2106,-12,5
2205,10,3
2290,19,3
2378,-9,3
2477,23,3
2619,25,3
2698,3,3
2794,-23,3
2917,-16,3
3009,-23,3
3122,14,3
-17,85,0
111,76,0
210,79,0
316,116,0
380,94,0
476,109,0
597,117,0
686,111,0
791,116,0
911,119,7
990,111,7
1086,111,7
1210,106,7
1296,103,7
1398,92,5
1478,89,5
1587,83,5
1709,89,5
1782,123,5
1922,77,5
1988,108,5
2089,122,5
2195,94,5
2304,99,5
2407,82,3
2484,96,3
2590,101,3
2716,85,3
2779,114,3
2888,124,3
2987,90,3
3086,124,3
10,195,0
103,186,0
224,202,0
320,197,0
424,214,0
478,225,0
615,218,0
698,185,0
785,202,0
885,199,0
976,206,7
1098,177,7
1216,225,7
1287,225,5
1375,178,5
1505,216,5
1617,189,5
1687,188,5
1786,210,5
1916,218,5
2022,194,5
2083,196,5
2203,225,3
2285,221,3
2411,203,3
2521,197,3
2623,225,3
2696,211,3
2822,218,3
2922,211,3
2977,179,3
3082,193,3
6,295,0
83,322,0
211,290,0
296,309,0
378,294,0
509,280,0
589,316,0
715,284,0
792,311,0
923,322,0
985,294,7
1114,288,7
1177,281,7
1308,292,5
1414,305,5
1504,283,5
1598,284,5
1722,284,5
1789,318,5
1891,324,5
1975,296,5
2077,293,5
2210,302,3
2305,304,3
2385,290,3
2519,296,3
2623,290,3
2715,277,3
2794,295,3
2909,308,3
3021,317,3
3109,291,3
-19,388,0
125,403,0
199,397,0
305,403,0
383,394,0
503,418,0
606,410,0
723,382,0
802,406,7
917,411,7
1011,413,7
1083,390,7
1214,425,7
1276,404,7
1410,390,5
1497,386,5
1575,415,5
1679,395,5
1816,422,5
1910,401,5
1978,395,5
2097,381,5
2186,416,5
2297,383,3
2383,394,3
2478,421,3
2614,422,3
2722,418,3
2782,422,3
2917,387,3
2983,418,3
3108,382,3
1,484,0
84,475,0
224,517,0
295,487,0
378,513,0
483,494,0
593,516,0
720,491,0
804,503,7
910,524,7
997,475,7
1087,516,6
1214,501,7
1283,522,7
1394,475,5
1523,510,5
1607,522,5
1712,476,5
1783,501,5
1902,491,5
1987,507,5
2085,505,5
2209,480,5
2301,520,5
2375,480,3
2523,476,3
2603,523,3
2704,491,3
2812,492,3
2875,488,3
2984,489,3
3114,522,3
18,609,0
89,601,0
180,619,0
276,584,0
410,596,0
496,619,0
579,616,0
711,581,7
780,617,7
882,598,6
1009,624,6
1082,620,6
1225,615,6
1280,615,6
1395,608,5
1524,582,5
1592,586,5
1687,582,5
1780,582,5
1914,582,5
1977,588,5
2109,611,5
2206,580,5
2289,604,3
2425,602,3
2524,589,3
2618,610,3
2710,581,3
2798,616,3
2897,592,3
3018,608,3
3117,619,3
7,682,8
119,711,1
183,718,0
307,724,0
396,681,0
481,717,0
606,699,6
710,712,6
796,680,6
890,703,6
1022,713,6
1092,705,6
1198,694,6
1285,718,6
1417,710,6
1512,710,6
1595,724,5
1709,724,4
1788,697,5
1893,693,4
1992,683,4
2084,721,5
2175,685,5
2280,712,9
2417,709,9
2517,685,3
2576,721,2
2707,716,2
2784,709,2
2887,697,3
3005,702,3
3084,681,3
-21,796,8
76,816,1
203,793,0
302,815,0
408,799,1
488,810,0
599,796,1
684,776,6
776,819,6
899,803,6
1017,776,6
1092,782,6
1176,811,6
1305,785,6
1415,813,6
1517,776,6
1617,824,4
1709,787,4
1793,794,4
1912,803,4
1988,818,4
2113,795,4
2210,787,9
2289,778,9
2424,804,9
2479,818,9
2625,815,2
2696,794,2
2824,791,2
2890,779,2
3016,824,2
3109,793,2
-1,920,1
120,904,1
218,879,1
294,884,1
410,909,1
525,893,1
616,885,1
705,895,1
799,919,1
922,909,6
979,912,6
1089,908,6
1220,901,6
1275,875,6
1393,912,6
1522,915,6
1580,893,4
1707,895,4
1810,881,4
1884,925,4
2017,920,4
2096,897,4
2184,897,4
2305,885,9
2382,898,9
2511,895,2
2621,882,2
2708,920,2
2794,881,2
2888,909,2
3003,882,2
3112,924,2
10,992,1
124,1013,1
199,1013,1
304,1015,1
388,999,1
507,1019,1
604,984,1
721,978,1
777,980,1
914,1019,6
1010,976,6
1116,984,6
1189,1014,6
1305,982,6
1424,1022,6
1523,1013,4
1575,985,4
1704,994,4
1789,995,4
1910,990,4
2016,983,4
2118,996,4
2211,1021,4
2278,1025,2
2386,990,2
2499,977,2
2611,1013,2
2715,976,2
2816,1010,2
2914,1006,2
2980,979,2
3122,1004,2
6,1106,1
123,1080,1
216,1094,1
288,1080,1
422,1110,1
493,1106,1
602,1117,1
