1024
-22,0,0
77,2,0
224,15,0
279,8,0
438,30,0
520,-40,10
596,-27,10
688,-9,10
766,6,10
904,13,10
962,-3,10
1082,-5,8
1178,11,8
1319,-3,8
1435,-16,8
1483,1,7
1636,0,7
1703,28,7
1840,-38,7
1906,-43,7
1988,-5,7
2140,12,3
2235,33,3
2278,-5,3
2400,-3,3
2472,-41,3
2619,2,3
2668,-1,3
2845,-8,3
2918,2,3
3007,-6,3
3106,-39,3
-6,108,0
94,103,0
195,89,0
272,90,0
389,114,0
497,112,0
614,121,10
682,98,10
819,120,10
888,118,10
1022,106,8
1129,110,8
1191,121,8
1255,80,8
1397,134,7
1498,101,7
1628,76,7
1712,78,7
1800,117,7
1882,124,7
1987,73,3
2078,116,3
2230,105,3
2340,68,3
2402,105,3
2499,78,3
2595,126,3
2658,138,3
2791,83,3
2934,108,3
3018,121,3
3115,145,3
-32,226,0
116,193,0
189,219,0
337,172,0
420,184,0
518,169,0
601,179,10
723,173,10
795,230,10
887,214,8
1025,195,8
1139,201,8
1200,191,8
1315,231,8
1376,160,7
1537,196,7
1609,231,7
1750,165,7
1765,166,7
1857,190,3
2026,198,3
2077,199,3
2240,222,3
2261,207,3
2392,196,3
2530,189,3
2606,199,3
2693,197,3
2841,193,3
2879,177,3
2979,235,3
3079,161,3
-36,304,0
100,327,0
212,296,0
331,326,0
408,299,0
500,278,0
584,279,0
727,316,10
784,297,10
904,286,8
981,326,8
1066,287,8
1199,298,8
1285,262,8
1420,300,7
1491,299,7
1583,318,7
1692,302,7
1814,298,7
1863,307,7
1986,275,3
2101,317,3
2247,304,3
2303,300,3
2380,298,3
2496,327,3
2602,258,3
2710,309,3
2821,289,3
2896,299,3
3005,282,3
3109,275,3
-12,368,0
92,392,0
216,374,0
294,401,0
374,364,0
498,393,10
600,387,10
730,418,10
793,378,10
889,434,10
991,424,8
1120,403,8
1227,366,8
1324,382,8
1410,416,8
1506,369,7
1615,373,7
1693,406,7
1839,388,7
1867,379,7
2014,386,3
2121,402,3
2187,414,3
2305,364,3
2391,409,3
2511,384,3
2603,432,4
2665,406,4
2816,406,3
2899,447,3
2993,396,3
3063,403,3
-20,512,0
113,473,0
198,482,0
293,518,0
385,502,10
469,516,10
631,515,10
731,480,10
806,526,10
870,501,10
992,490,8
1090,523,8
1194,520,8
1305,497,8
1429,497,8
1524,506,8
1593,474,7
1705,486,7
1803,530,7
1888,513,7
2009,491,15
2136,505,15
2201,527,15
2302,464,3
2425,505,3
2527,500,4
2577,452,4
2710,494,4
2802,516,3
2944,505,3
2967,517,3
3093,506,4
-21,622,12
102,610,0
209,620,12
304,647,12
409,586,10
507,620,10
574,560,10
697,604,10
806,612,10
891,615,10
975,608,8
1092,590,8
1192,590,8
1308,550,8
1386,613,8
1495,621,15
1646,611,7
1704,617,15
1790,576,7
1899,587,15
2020,595,15
2075,577,15
2238,570,15
2340,591,3
2402,597,3
2520,645,4
2626,635,4
2698,586,4
2836,596,4
2881,634,4
3003,598,4
3099,556,4
-42,703,12
101,713,12
174,702,12
325,697,12
421,702,12
500,678,10
617,698,10
720,717,10
828,710,14
878,696,14
1006,699,14
1096,705,14
1238,730,8
1305,680,8
1380,688,15
1522,721,15
1611,689,15
1696,697,15
1788,718,15
1892,707,15
2017,711,15
2148,714,15
2189,701,15
2316,698,15
2379,708,15
2463,690,4
2603,689,4
2685,703,4
2817,682,4
2887,713,4
3026,702,4
3097,728,4
-4,843,12
83,811,12
172,787,12
324,803,12
417,791,12
498,820,12
607,815,12
690,820,14
819,793,14
907,798,14
996,836,14
1091,806,14
1210,803,8
1316,776,8
1419,793,15
1494,794,15
1605,785,15
1700,808,15
1805,804,15
1899,779,15
2033,768,15
2086,841,15
2212,831,15
2283,787,15
2401,807,15
2536,813,4
2587,834,4
2709,816,4
2813,795,4
2882,786,4
3004,785,4
3090,805,4
23,875,12
61,912,12
214,935,12
296,884,12
411,913,12
506,923,12
577,917,13
701,875,14
821,892,14
899,877,14
1012,904,14
1102,871,14
1230,908,14
1273,881,8
1395,889,15
1542,930,15
1599,892,15
1707,905,15
1787,854,15
1893,924,15
1967,867,15
2106,895,15
2231,864,15
2279,891,15
2420,851,15
2509,908,15
2602,871,4
2718,912,4
2807,915,4
2902,886,4
3050,877,4
3089,891,4
-11,1034,12
75,1005,12
210,1039,12
343,1005,12
427,987,12
496,964,12
617,1006,13
686,990,13
807,963,14
872,992,14
998,978,14
1111,1013,14
1215,995,14
1294,995,14
1386,990,15
1507,1011,15
1634,986,15
1718,1012,15
1796,1033,15
1903,984,15
1953,1030,15
2087,1020,17
2227,999,15
2319,981,15
2428,1014,15
2481,1005,5
2615,993,5
2701,958,4
2838,1013,4
2894,993,4
2996,980,4
3113,992,5
5,1072,12
99,1116,12
195,1058,12
313,1106,12
442,1126,13
487,1119,13
594,1115,13
678,1081,14
825,1086,14
918,1118,14
985,1088,14
1097,1117,14
1190,1124,14
1281,1093,16
1398,1125,16
1454,1083,15
1582,1062,15
1717,1139,15
1832,1107,15
1862,1135,15
1964,1095,17
2118,1110,17
2238,1091,15
2283,1100,15
2402,1071,5
2477,1118,5
2603,1125,5
2725,1121,5
2814,1103,5
2899,1088,5
3025,1139,5
3106,1095,5
20,1222,13
88,1228,12
213,1230,12
292,1165,13
396,1170,13
458,1197,13
607,1226,13
657,1206,13
800,1177,13
919,1235,14
1024,1197,14
1125,1172,14
1179,1182,14
1291,1186,16
1380,1212,16
1465,1215,16
1578,1197,17
1687,1208,15
1790,1187,15
1889,1199,17
2044,1157,17
2108,1185,17
2207,1224,17
2274,1202,15
2409,1200,5
2524,1191,5
2624,1224,5
2685,1172,5
2775,1234,5
2899,1166,5
3001,1230,5
3079,1190,5
-27,1341,13
113,1331,13
244,1284,13
316,1315,13
401,1329,13
501,1262,13
611,1282,13
711,1295,13
840,1265,13
889,1315,14
971,1280,14
1089,1315,14
1234,1303,14
1275,1259,14
1379,1301,16
1468,1305,16
1562,1313,17
1691,1265,17
1794,1321,17
1897,1311,17
2008,1307,17
2069,1304,17
2198,1295,17
2306,1286,15
2395,1331,15
2504,1305,5
2633,1287,5
2682,1318,5
2811,1323,5
2914,1313,5
2993,1333,5
3082,1307,5
-1,1421,13
105,1437,13
199,1395,13
272,1424,13
426,1419,13
493,1438,13
573,1444,13
708,1407,13
829,1440,14
928,1380,14
973,1390,14
1104,1395,14
1187,1412,14
1296,1384,14
1443,1403,16
1476,1396,16
1611,1393,17
1719,1416,17
1807,1379,17
1898,1441,17
2000,1441,17
2125,1418,17
2206,1433,17
2319,1431,17
2388,1403,17
2474,1404,5
2638,1373,5
2696,1393,5
2765,1388,5
2866,1433,5
2973,1432,5
3124,1399,5
29,1518,13
86,1454,13
248,1472,13
318,1481,13
430,1491,13
528,1508,13
599,1506,13
738,1494,13
821,1495,14
879,1516,14
1032,1479,14
1103,1546,14
1177,1520,14
1308,1465,14
1443,1506,14
1475,1505,16
1597,1456,17
1689,1458,17
1790,1489,17
1912,1453,17
1993,1501,17
2102,1539,17
2246,1508,17
2280,1531,17
2428,1477,17
2493,1472,17
2575,1509,17
2676,1494,5
2846,1499,5
2923,1539,5
3033,1496,5
3113,1511,5
21,1564,13
103,1620,13
236,1614,13
321,1608,13
409,1579,13
510,1614,13
579,1618,13
703,1569,13
834,1605,14
906,1594,14
968,1586,14
1090,1604,14
1188,1602,14
1331,1561,14
1394,1607,14
1508,1614,16
1597,1599,16
1722,1630,16
1784,1586,16
1940,1601,17
1995,1615,17
2126,1628,17
2226,1567,17
2294,1598,17
2421,1596,17
2493,1611,17
2576,1592,17
2685,1594,5
2784,1601,5
2905,1600,5
2975,1576,5
3103,1580,5
10,1670,13
86,1662,13
203,1705,13
297,1693,13
391,1734,13
484,1658,13
617,1683,13
703,1684,11
797,1705,11
862,1702,11
986,1676,14
1106,1686,14
1227,1679,14
1316,1707,14
1397,1672,14
1501,1723,16
1554,1698,16
1725,1675,16
1784,1714,16
1901,1734,16
1995,1728,17
2128,1694,17
2221,1688,17
2277,1731,17
2425,1701,17
2513,1688,17
2624,1743,5
2688,1702,5
2808,1738,5
2888,1686,5
3000,1721,5
3101,1664,5
-36,1800,13
72,1766,13
208,1834,13
288,1778,13
397,1825,13
496,1800,13
573,1810,13
699,1820,11
822,1821,11
913,1807,11
984,1844,11
1092,1781,14
1199,1795,14
1300,1831,9
1358,1764,9
1505,1795,16
1590,1791,16
1703,1798,16
1827,1830,16
1887,1799,16
2030,1810,17
2098,1793,17
2224,1816,17
2299,1808,17
2424,1797,17
2492,1839,17
2599,1831,5
2713,1829,5
2803,1808,5
2915,1781,5
3003,1840,5
3103,1797,5
24,1890,13
80,1863,13
204,1920,13
314,1912,13
383,1894,13
520,1945,11
611,1909,11
748,1865,11
787,1872,11
915,1871,11
982,1926,9
1056,1912,9
1181,1938,9
1309,1896,9
1373,1897,9
1496,1904,16
1627,1911,16
1699,1921,16
1826,1889,16
1913,1884,16
1996,1886,16
2103,1899,17
2234,1918,19
2329,1877,17
2399,1870,17
2496,1912,17
2565,1933,5
2712,1898,5
2779,1917,5
2900,1870,5
3045,1868,5
3114,1911,5
29,2032,1
107,2026,1
174,1987,1
306,2009,1
403,1997,11
505,1974,11
614,1994,11
731,1966,11
782,2009,11
887,2009,11
975,2019,11
1080,1991,9
1195,1999,9
1303,1970,18
1430,1983,16
1481,1983,16
1600,2030,16
1701,1982,16
1806,2027,16
1904,1990,16
1966,2017,19
2105,1995,19
2230,1995,19
2294,1996,19
2403,2009,19
2521,1977,17
2579,2004,17
2713,1995,5
2844,2011,2
2927,2018,5
2996,2023,2
3109,2014,5
-11,2103,1
110,2100,1
193,2093,1
281,2092,1
400,2080,1
523,2074,11
626,2094,11
722,2091,11
785,2100,11
887,2103,11
1020,2087,11
1085,2108,9
1220,2097,9
1301,2113,18
1379,2089,18
1515,2087,16
1609,2080,16
1712,2120,16
1825,2083,16
1921,2100,19
1995,2112,19
2125,2110,19
2175,2071,19
2266,2120,19
2399,2091,19
2521,2095,19
2584,2076,17
2695,2071,2
2828,2052,2
2911,2101,2
2976,2112,2
3078,2103,2
-41,2200,1
88,2198,1
155,2189,1
278,2195,1
410,2152,1
506,2170,1
618,2187,11
702,2214,11
812,2163,11
944,2183,11
1018,2168,11
1102,2220,9
1201,2168,18
1291,2216,18
1418,2195,18
1490,2157,18
1596,2194,18
1682,2198,18
1799,2180,18
1885,2184,18
1983,2204,19
2120,2186,19
2192,2198,19
2312,2218,19
2370,2223,19
2497,2207,19
2617,2161,2
2695,2207,2
2811,2182,2
2901,2188,2
3007,2162,2
3087,2181,2
-14,2308,1
109,2299,1
201,2289,1
326,2299,1
443,2317,1
517,2285,1
633,2321,1
693,2281,11
822,2302,11
863,2308,11
1044,2336,9
1140,2332,9
1188,2274,18
1297,2299,18
1420,2283,18
1525,2285,18
1580,2320,18
1710,2261,18
1833,2340,18
1892,2290,18
2004,2286,19
2086,2295,19
2184,2300,19
2295,2332,19
2409,2307,19
2474,2284,19
2579,2344,2
2703,2311,2
2799,2273,2
2853,2334,2
2981,2311,2
3093,2315,2
9,2393,1
115,2401,1
175,2358,1
271,2407,1
418,2378,1
471,2400,1
586,2408,11
718,2400,11
772,2423,11
900,2429,11
1003,2442,9
1145,2395,9
1222,2373,18
1283,2354,18
1377,2411,18
1478,2407,18
1628,2376,18
1728,2407,18
1776,2358,18
1858,2399,18
1984,2413,19
2059,2396,19
2163,2379,19
2297,2377,19
2426,2412,19
2511,2363,19
2606,2399,2
2702,2433,2
2802,2398,2
2913,2409,2
2980,2380,2
3123,2400,2
-11,2519,1
122,2491,1
178,2486,1
306,2501,1
412,2503,11
526,2467,11
596,2499,11
722,2504,11
823,2504,11
903,2505,11
1014,2471,9
1131,2469,9
1193,2490,9
1314,2502,9
1384,2522,18
1492,2504,18
1628,2466,18
1713,2518,18
1824,2514,6
1909,2522,18
1952,2509,18
2117,2510,19
2188,2515,19
2270,2516,6
2424,2519,19
2488,2480,19
2636,2505,2
2675,2543,2
2837,2502,2
2873,2544,2
2993,2469,2
3100,2494,2
5,2575,1
95,2590,1
223,2601,1
272,2606,1
407,2613,11
481,2616,11
603,2591,11
710,2610,11
804,2630,11
930,2564,11
1033,2632,9
1091,2617,9
1201,2583,9
1256,2600,9
1378,2605,9
1537,2620,6
1572,2605,18
1692,2596,6
1759,2590,6
1897,2621,6
2044,2613,18
2082,2626,18
2232,2608,6
2320,2599,6
2383,2571,6
2474,2620,6
2633,2615,2
2703,2561,2
2818,2581,2
2912,2578,2
3007,2603,2
3139,2575,2
26,2703,1
108,2708,1
206,2723,1
317,2664,1
421,2674,1
495,2713,11
567,2680,11
725,2696,11
812,2709,11
912,2708,9
995,2707,9
1082,2741,9
1173,2661,9
1300,2728,9
1386,2675,9
1543,2705,6
1578,2742,6
1706,2670,6
1764,2693,6
1929,2706,6
2010,2712,6
2144,2733,6
2215,2709,6
2287,2682,6
2381,2681,6
2509,2689,6
2599,2698,2
2706,2691,2
2801,2733,2
2901,2713,2
2984,2678,2
3088,2729,2
9,2819,1
86,2756,1
174,2828,1
295,2788,1
443,2832,1
490,2767,1
574,2774,1
672,2801,11
790,2793,11
927,2821,9
1038,2815,9
1096,2760,9
1188,2781,9
1296,2829,9
1404,2814,9
1480,2782,6
1626,2809,6
1724,2803,6
1769,2803,6
1890,2819,6
2017,2820,6
2098,2797,6
2221,2774,6
2320,2789,6
2417,2792,6
2484,2829,6
2572,2774,2
2685,2819,2
2808,2816,2
2863,2823,2
2993,2776,2
3085,2803,2
39,2947,1
64,2908,1
193,2910,1
309,2910,1
413,2895,1
467,2880,1
616,2912,1
719,2888,11
801,2912,11
891,2891,9
1009,2915,9
1065,2876,9
1220,2948,9
1297,2864,9
1416,2933,6
1529,2925,6
1618,2891,6
1664,2905,6
1839,2882,6
1921,2893,6
2003,2858,6
2095,2865,6
2234,2889,6
2296,2909,6
2368,2903,6
2497,2903,6
2624,2873,2
2736,2906,2
2835,2883,2
2924,2905,2
2993,2919,2
3114,2927,2
-18,2964,1
69,2981,1
193,3005,1
342,2978,1
375,3001,1
462,3035,1
619,2971,11
717,3020,11
789,3005,11
905,2987,9
984,3005,9
1129,3000,9
1189,3000,9
1298,2994,9
1404,3018,6
1484,2999,6
1624,3034,6
1707,2991,6
1791,3035,6
1916,2975,6
2025,2996,6
2086,2954,6
2191,3040,6
2269,2964,6
2445,2999,6
2509,3023,2
2599,3020,2
2683,3029,2
2793,3009,2
2893,2960,2
3005,2989,2
3111,3025,2
2,3129,1
143,3096,1
235,3096,1
275,3101,1
424,3099,1
512,3104,1
579,3082,11
709,3117,11
825,3081,11
947,3118,11
957,3106,11
1078,3061,9
1176,3080,9
1289,3101,9
1391,3109,9
1534,3110,6
1571,3109,6
1749,3104,6
1775,3071,6
1871,3095,6
2008,3112,6
2102,3105,6
2177,3098,6
2294,3064,6
2418,3116,6
2507,3087,6
2576,3105,6
2723,3098,2
2759,3096,2
2906,3127,2
3018,3123,2
3103,3111,2
